Timestamp,Software,CPU_Total_Pct,RAM_Total_MB,Core_0_Pct,Core_1_Pct,Core_2_Pct,Core_3_Pct,Core_4_Pct,Core_5_Pct,Core_6_Pct,Core_7_Pct
22:01:05,ROBOGUIDE,89.0,322.65,34.8,22.1,30.3,15.2,29.9,20.6,0.0,6.1
22:01:06,ROBOGUIDE,80.0,322.66,39.4,15.2,33.3,12.1,30.3,20.6,0.0,9.1
22:01:07,ROBOGUIDE,87.2,322.66,37.1,21.4,23.5,20.9,23.2,20.9,0.0,8.8
22:01:08,ROBOGUIDE,73.7,322.66,35.7,19.1,29.0,10.6,36.8,32.8,0.0,6.1
22:01:09,ROBOGUIDE,78.3,322.67,24.6,7.4,23.2,17.9,29.9,24.6,3.0,10.4
22:01:10,ROBOGUIDE,85.5,322.68,31.9,16.7,29.9,11.9,37.7,37.3,10.6,15.2
22:01:11,ROBOGUIDE,83.2,322.68,35.6,27.9,29.4,29.4,16.2,14.7,0.0,9.0
22:01:12,ROBOGUIDE,98.3,322.69,49.3,20.6,29.9,14.9,10.3,11.8,0.0,10.3
22:01:13,ROBOGUIDE,85.7,322.69,43.5,29.9,24.2,25.4,18.2,14.9,1.5,6.1
22:01:14,ROBOGUIDE,79.5,322.7,42.9,29.6,28.4,25.0,11.9,6.1,0.0,6.0
22:01:15,ROBOGUIDE,90.0,322.7,30.0,13.4,29.4,7.5,25.4,11.9,7.5,13.2
22:01:16,ROBOGUIDE,97.5,322.7,52.8,27.9,37.7,31.3,20.6,16.4,1.5,9.0
22:01:17,ROBOGUIDE,73.7,322.7,40.3,21.7,26.9,16.4,19.4,10.4,0.0,9.1
22:01:19,ROBOGUIDE,69.4,322.71,40.0,26.1,16.7,12.1,12.1,4.5,19.7,13.6
22:01:20,ROBOGUIDE,82.9,322.71,44.9,32.9,28.4,10.6,28.8,14.9,3.0,6.1
22:01:21,ROBOGUIDE,63.0,322.71,50.0,21.4,22.4,13.4,4.4,14.9,0.0,7.4
22:01:22,ROBOGUIDE,63.0,322.71,34.8,18.8,21.4,11.9,9.0,0.0,0.0,7.5
22:01:23,ROBOGUIDE,81.3,322.72,38.2,26.5,28.4,28.6,12.1,7.5,0.0,9.1
22:01:24,ROBOGUIDE,76.7,322.72,42.0,11.9,19.4,4.5,9.0,9.0,0.0,8.8
22:01:25,ROBOGUIDE,77.9,322.86,42.6,25.7,19.1,16.4,4.5,3.0,3.0,7.6
22:01:26,ROBOGUIDE,76.6,322.86,35.3,19.4,25.8,16.7,11.9,3.0,0.0,7.5
22:01:27,ROBOGUIDE,84.4,322.84,54.9,38.6,44.3,26.5,10.4,11.8,0.0,7.5
22:01:28,ROBOGUIDE,84.2,322.84,44.1,27.5,21.2,12.1,15.2,10.6,6.1,7.6
22:01:29,ROBOGUIDE,64.3,322.84,37.1,6.0,19.1,13.2,7.5,6.0,0.0,6.0
22:01:30,ROBOGUIDE,58.7,322.84,39.1,24.3,18.2,7.6,9.1,9.1,0.0,6.1
22:01:31,ROBOGUIDE,79.5,322.84,54.3,39.1,42.0,27.5,7.5,6.0,0.0,7.5
22:01:32,ROBOGUIDE,79.9,322.86,42.6,13.6,13.4,15.2,9.1,7.6,0.0,9.0
22:01:33,ROBOGUIDE,85.8,322.86,48.5,17.9,32.4,17.9,14.9,10.3,0.0,7.5
22:01:34,ROBOGUIDE,64.5,322.86,34.8,15.9,27.9,10.3,7.6,8.8,0.0,7.6
22:01:35,ROBOGUIDE,74.8,322.86,43.3,22.5,15.2,7.6,17.4,13.4,0.0,7.5
22:01:36,ROBOGUIDE,87.5,322.87,33.8,18.8,20.9,23.5,11.9,10.3,0.0,7.6
22:01:37,ROBOGUIDE,90.1,322.87,50.7,25.4,25.8,16.4,14.9,12.1,0.0,6.0
22:01:38,ROBOGUIDE,67.7,322.87,37.7,29.2,30.4,16.4,7.5,17.6,0.0,9.1
22:01:39,ROBOGUIDE,69.2,322.88,34.3,14.7,23.5,7.6,14.9,17.6,6.0,9.0
22:01:40,ROBOGUIDE,70.9,322.88,34.3,23.9,12.1,13.4,16.7,4.5,0.0,6.1
22:01:41,ROBOGUIDE,80.0,322.88,58.6,30.4,35.2,33.3,23.2,29.0,1.5,8.8
22:01:42,ROBOGUIDE,77.6,322.89,54.4,35.7,31.3,32.8,27.9,35.8,19.4,23.2
22:01:44,ROBOGUIDE,71.8,322.89,42.6,27.1,33.8,41.2,31.3,16.2,20.9,15.2
22:01:45,ROBOGUIDE,76.7,322.89,41.2,36.8,26.9,27.3,26.1,10.6,0.0,11.6
22:01:46,ROBOGUIDE,60.1,322.86,44.9,24.6,26.1,10.4,9.0,11.6,0.0,6.1
22:01:47,ROBOGUIDE,77.7,322.86,45.8,38.0,35.8,31.9,13.2,13.2,0.0,9.0
22:01:48,ROBOGUIDE,101.6,322.81,59.2,28.8,22.9,17.1,14.5,7.2,0.0,7.2
22:01:49,ROBOGUIDE,81.1,322.82,40.3,16.7,32.8,42.9,22.4,22.1,0.0,8.8
22:01:50,ROBOGUIDE,88.8,322.82,33.8,10.3,31.0,38.6,19.1,15.9,6.0,10.6
22:01:51,ROBOGUIDE,60.2,322.85,40.6,38.9,22.4,9.0,13.6,17.9,0.0,7.5
22:01:52,ROBOGUIDE,49.5,322.86,52.9,24.6,16.4,17.9,10.4,7.4,0.0,7.6
22:01:53,ROBOGUIDE,79.3,322.86,44.9,29.0,21.2,13.6,12.1,10.6,0.0,6.0
22:01:54,ROBOGUIDE,85.3,322.87,47.2,19.1,29.9,19.1,22.4,13.4,10.4,7.5
22:01:55,ROBOGUIDE,75.0,322.93,37.7,20.6,23.5,17.4,14.9,13.0,8.8,6.0
22:01:56,ROBOGUIDE,76.5,322.93,41.8,21.4,22.4,6.0,11.9,7.5,4.5,7.6
22:01:57,ROBOGUIDE,73.7,322.93,47.8,11.9,15.2,10.6,11.9,14.9,0.0,6.0
